epoch,itr,loss,maskA,maskB,time_ms
20,49,0.00927,33.00000,31.00000,3677
20,65,0.00928,34.00000,30.00000,3690
20,81,0.00927,26.00000,38.00000,1029
20,97,0.00938,27.00000,37.00000,1070
20,113,0.00945,29.00000,35.00000,3631
20,129,0.00948,37.00000,27.00000,1197
20,145,0.00950,33.00000,31.00000,1162
20,161,0.00948,29.00000,35.00000,1105
20,177,0.00949,30.00000,34.00000,1090
20,193,0.00949,33.00000,31.00000,1166
20,209,0.00948,33.00000,31.00000,1162
20,225,0.00946,33.00000,31.00000,1162
20,241,0.00948,30.00000,34.00000,1092
20,257,0.00949,37.00000,27.00000,1194
20,273,0.00948,27.00000,37.00000,1060
20,289,0.00953,25.00000,39.00000,1010
20,305,0.00955,31.00000,33.00000,1139
20,321,0.00957,35.00000,29.00000,1178
20,337,0.00958,30.00000,34.00000,1092
20,353,0.00958,37.00000,27.00000,1192
20,369,0.00958,33.00000,31.00000,1165
20,385,0.00958,32.00000,32.00000,1158
21,1,0.01040,28.00000,36.00000,1084
21,17,0.00927,37.00000,27.00000,1183
21,33,0.00952,28.00000,36.00000,1075
21,49,0.00951,33.00000,31.00000,3693
21,65,0.00947,34.00000,30.00000,3668
21,81,0.00957,32.00000,32.00000,3686
21,97,0.00961,27.00000,37.00000,3595
21,113,0.00962,37.00000,27.00000,3730
21,129,0.00964,34.00000,30.00000,1168
21,145,0.00962,37.00000,27.00000,1200
21,161,0.00965,27.00000,37.00000,3601
21,177,0.00968,32.00000,32.00000,1159
21,193,0.00964,36.00000,28.00000,3674
21,209,0.00965,31.00000,33.00000,1144
21,225,0.00967,27.00000,37.00000,3593
21,241,0.00971,27.00000,37.00000,3616
21,257,0.00973,30.00000,34.00000,1086
21,273,0.00973,30.00000,34.00000,1090
21,289,0.00974,34.00000,30.00000,1161
21,305,0.00974,34.00000,30.00000,1157
21,321,0.00975,33.00000,31.00000,1158
21,337,0.00976,34.00000,30.00000,1159
21,353,0.00977,36.00000,28.00000,1159
21,369,0.00977,32.00000,32.00000,1153
21,385,0.00980,25.00000,39.00000,1003
22,1,0.01031,30.00000,34.00000,1109
22,17,0.01007,37.00000,27.00000,1195
22,33,0.00968,35.00000,29.00000,1170
22,49,0.00991,30.00000,34.00000,1091
22,65,0.01007,36.00000,28.00000,1159
22,81,0.01000,34.00000,30.00000,1173
22,97,0.00999,28.00000,36.00000,1062
22,113,0.01008,37.00000,27.00000,1200
22,129,0.01016,27.00000,37.00000,1071
22,145,0.01014,33.00000,31.00000,1169
22,161,0.01017,27.00000,37.00000,1071
22,177,0.01018,29.00000,35.00000,1113
22,193,0.01015,31.00000,33.00000,1148
22,209,0.01019,34.00000,30.00000,1166
22,225,0.01018,37.00000,27.00000,1195
22,241,0.01021,34.00000,30.00000,1166
22,257,0.01024,26.00000,38.00000,3565
22,273,0.01021,30.00000,34.00000,1087
22,289,0.01023,27.00000,37.00000,1062
22,305,0.01025,34.00000,30.00000,1157
22,321,0.01029,36.00000,28.00000,1162
22,337,0.01031,26.00000,38.00000,1025
22,353,0.01033,32.00000,32.00000,1166
22,369,0.01033,31.00000,33.00000,1146
22,385,0.01034,36.00000,28.00000,1165
23,1,0.00898,37.00000,27.00000,1218
23,17,0.01038,30.00000,34.00000,1090
23,33,0.01030,36.00000,28.00000,1164
23,49,0.01061,30.00000,34.00000,1097
23,65,0.01060,34.00000,30.00000,1164
23,81,0.01071,25.00000,39.00000,1010
23,97,0.01084,36.00000,28.00000,1168
23,113,0.01081,29.00000,35.00000,1113
23,129,0.01079,37.00000,27.00000,3716
23,145,0.01083,36.00000,28.00000,1168
23,161,0.01085,27.00000,37.00000,1076
23,177,0.01089,30.00000,34.00000,1097
23,193,0.01092,29.00000,35.00000,1109
23,209,0.01097,36.00000,28.00000,1166
23,225,0.01096,28.00000,36.00000,3557
23,241,0.01097,38.00000,26.00000,1232
23,257,0.01101,31.00000,33.00000,1148
23,273,0.01102,36.00000,28.00000,1163
23,289,0.01102,29.00000,35.00000,1114
23,305,0.01103,30.00000,34.00000,1093
23,321,0.01104,29.00000,35.00000,1109
23,337,0.01105,35.00000,29.00000,1168
23,353,0.01107,25.00000,39.00000,1008
23,369,0.01110,36.00000,28.00000,1163
23,385,0.01110,33.00000,31.00000,1164
24,1,0.01140,29.00000,35.00000,1122
24,17,0.01102,33.00000,31.00000,1169
24,33,0.01115,36.00000,28.00000,1160
24,49,0.01115,25.00000,39.00000,1012
24,65,0.01130,28.00000,36.00000,1073
24,81,0.01137,37.00000,27.00000,1198
24,97,0.01136,27.00000,37.00000,1070
24,113,0.01123,35.00000,29.00000,1172
24,129,0.01124,33.00000,31.00000,1158
24,145,0.01122,37.00000,27.00000,1201
24,161,0.01124,28.00000,36.00000,1071
24,177,0.01126,26.00000,38.00000,1029
24,193,0.01123,32.00000,32.00000,1155
24,209,0.01121,28.00000,36.00000,1065
24,225,0.01126,32.00000,32.00000,1147
24,241,0.01130,26.00000,38.00000,1021
24,257,0.01132,36.00000,28.00000,1154
24,273,0.01133,28.00000,36.00000,1058
24,289,0.01140,28.00000,36.00000,1130
24,305,0.01141,36.00000,28.00000,1144
24,321,0.01144,29.00000,35.00000,1084
24,337,0.01145,37.00000,27.00000,1196
24,353,0.01146,32.00000,32.00000,1158
24,369,0.01147,33.00000,31.00000,1165
24,385,0.01149,28.00000,36.00000,1063
25,1,0.01071,34.00000,30.00000,1160
25,17,0.01186,28.00000,36.00000,1064
25,33,0.01181,30.00000,34.00000,1092
25,49,0.01182,33.00000,31.00000,1165
25,65,0.01170,31.00000,33.00000,1144
25,81,0.01178,32.00000,32.00000,1158
25,97,0.01183,33.00000,31.00000,1163
25,113,0.01191,32.00000,32.00000,1158
25,129,0.01185,31.00000,33.00000,1140
25,145,0.01195,28.00000,36.00000,1063
25,161,0.01196,33.00000,31.00000,1162
25,177,0.01195,35.00000,29.00000,1164
25,193,0.01193,37.00000,27.00000,1201
25,209,0.01194,33.00000,31.00000,1169
25,225,0.01192,29.00000,35.00000,1108
25,241,0.01197,29.00000,35.00000,1106
25,257,0.01197,35.00000,29.00000,1170
25,273,0.01198,27.00000,37.00000,1070
25,289,0.01199,31.00000,33.00000,1144
25,305,0.01198,31.00000,33.00000,1147
25,321,0.01199,28.00000,36.00000,1067
25,337,0.01200,25.00000,39.00000,1012
25,353,0.01202,36.00000,28.00000,1170
25,369,0.01204,33.00000,31.00000,1168
25,385,0.01208,32.00000,32.00000,1158
26,1,0.01418,26.00000,38.00000,1041
26,17,0.01174,37.00000,27.00000,1197
26,33,0.01168,32.00000,32.00000,1161
26,49,0.01202,28.00000,36.00000,1067
26,65,0.01196,37.00000,27.00000,1196
26,81,0.01199,37.00000,27.00000,1200
26,97,0.01203,34.00000,30.00000,1171
26,113,0.01207,27.00000,37.00000,1076
26,129,0.01208,36.00000,28.00000,1164
26,145,0.01206,26.00000,38.00000,1027
26,161,0.01201,32.00000,32.00000,1155
26,177,0.01209,30.00000,34.00000,1081
26,193,0.01213,32.00000,32.00000,1156
26,209,0.01212,31.00000,33.00000,1150
26,225,0.01213,30.00000,34.00000,1099
26,241,0.01212,34.00000,30.00000,1168
26,257,0.01215,32.00000,32.00000,1165
26,273,0.01218,28.00000,36.00000,1071
26,289,0.01219,26.00000,38.00000,1021
26,305,0.01220,38.00000,26.00000,1236
26,321,0.01226,34.00000,30.00000,1171
26,337,0.01227,33.00000,31.00000,1167
26,353,0.01229,29.00000,35.00000,1112
26,369,0.01230,36.00000,28.00000,1159
26,385,0.01229,33.00000,31.00000,1164
27,1,0.01050,36.00000,28.00000,1156
27,17,0.01188,29.00000,35.00000,1111
27,33,0.01182,35.00000,29.00000,1168
27,49,0.01204,27.00000,37.00000,1067
27,65,0.01205,32.00000,32.00000,1152
27,81,0.01195,29.00000,35.00000,1103
27,97,0.01200,28.00000,36.00000,1054
27,113,0.01195,35.00000,29.00000,1171
27,129,0.01200,36.00000,28.00000,1167
27,145,0.01199,30.00000,34.00000,1094
27,161,0.01198,35.00000,29.00000,1170
27,177,0.01204,37.00000,27.00000,1189
27,193,0.01209,28.00000,36.00000,1065
27,209,0.01212,25.00000,39.00000,1016
27,225,0.01213,31.00000,33.00000,1147
27,241,0.01216,27.00000,37.00000,1076
27,257,0.01213,30.00000,34.00000,1093
27,273,0.01213,37.00000,27.00000,3726
27,289,0.01214,32.00000,32.00000,1161
27,305,0.01216,36.00000,28.00000,1166
27,321,0.01217,37.00000,27.00000,1189
27,337,0.01220,34.00000,30.00000,1162
27,353,0.01216,37.00000,27.00000,1182
27,369,0.01215,28.00000,36.00000,1058
27,385,0.01214,38.00000,26.00000,1214
28,1,0.01312,26.00000,38.00000,1054
28,17,0.01191,37.00000,27.00000,1184
28,33,0.01170,28.00000,36.00000,3591
28,49,0.01193,29.00000,35.00000,3629
28,65,0.01174,36.00000,28.00000,1166
28,81,0.01183,35.00000,29.00000,1174
28,97,0.01187,34.00000,30.00000,1158
28,113,0.01199,25.00000,39.00000,1017
28,129,0.01195,38.00000,26.00000,1227
28,145,0.01203,34.00000,30.00000,1172
28,161,0.01206,31.00000,33.00000,1141
28,177,0.01210,26.00000,38.00000,1034
28,193,0.01210,25.00000,39.00000,1008
28,209,0.01215,30.00000,34.00000,1096
28,225,0.01221,33.00000,31.00000,1163
28,241,0.01222,26.00000,38.00000,1024
28,257,0.01221,31.00000,33.00000,1144
28,273,0.01218,31.00000,33.00000,1140
28,289,0.01219,37.00000,27.00000,1188
28,305,0.01221,34.00000,30.00000,1165
28,321,0.01224,26.00000,38.00000,1031
28,337,0.01222,34.00000,30.00000,1168
28,353,0.01223,35.00000,29.00000,1172
28,369,0.01223,26.00000,38.00000,1030
28,385,0.01224,34.00000,30.00000,1168
29,1,0.01345,29.00000,35.00000,1135
29,17,0.01245,30.00000,34.00000,1090
29,33,0.01205,33.00000,31.00000,1165
29,49,0.01230,37.00000,27.00000,1194
29,65,0.01235,34.00000,30.00000,1167
29,81,0.01238,34.00000,30.00000,1162
29,97,0.01247,26.00000,38.00000,1032
29,113,0.01251,29.00000,35.00000,1108
29,129,0.01249,26.00000,38.00000,1025
29,145,0.01240,33.00000,31.00000,1158
29,161,0.01238,28.00000,36.00000,1067
29,177,0.01236,33.00000,31.00000,1161
29,193,0.01238,33.00000,31.00000,1162
29,209,0.01239,32.00000,32.00000,1152
29,225,0.01242,29.00000,35.00000,1097
29,241,0.01238,34.00000,30.00000,1164
29,257,0.01241,30.00000,34.00000,1089
29,273,0.01241,33.00000,31.00000,3594
29,289,0.01239,37.00000,27.00000,3722
29,305,0.01240,28.00000,36.00000,3589
29,321,0.01241,36.00000,28.00000,3139
29,337,0.01241,35.00000,29.00000,1164
29,353,0.01240,29.00000,35.00000,1103
29,369,0.01242,25.00000,39.00000,1003
29,385,0.01242,30.00000,34.00000,1092
30,1,0.01521,26.00000,38.00000,1064
30,17,0.01277,26.00000,38.00000,1032
30,33,0.01282,30.00000,34.00000,1091
30,49,0.01292,32.00000,32.00000,1158
30,65,0.01265,29.00000,35.00000,1106
30,81,0.01256,30.00000,34.00000,1093
30,97,0.01251,26.00000,38.00000,1032
30,113,0.01252,34.00000,30.00000,1167
30,129,0.01244,29.00000,35.00000,1107
30,145,0.01241,35.00000,29.00000,2114
30,161,0.01234,35.00000,29.00000,1163
30,177,0.01235,32.00000,32.00000,1146
30,193,0.01239,27.00000,37.00000,1062
30,209,0.01236,32.00000,32.00000,1151
30,225,0.01233,29.00000,35.00000,1101
30,241,0.01231,28.00000,36.00000,1069
30,257,0.01233,28.00000,36.00000,1067
30,273,0.01236,32.00000,32.00000,1155
30,289,0.01235,28.00000,36.00000,1066
30,305,0.01235,34.00000,30.00000,1161
30,321,0.01236,27.00000,37.00000,1073
30,337,0.01236,33.00000,31.00000,1168
30,353,0.01233,32.00000,32.00000,1160
30,369,0.01234,30.00000,34.00000,1093
30,385,0.01237,26.00000,38.00000,1028
31,1,0.01117,34.00000,30.00000,1157
31,17,0.01195,31.00000,33.00000,1149
31,33,0.01215,31.00000,33.00000,1145
31,49,0.01215,32.00000,32.00000,1160
31,65,0.01222,28.00000,36.00000,1070
31,81,0.01240,26.00000,38.00000,1028
31,97,0.01235,34.00000,30.00000,1165
31,113,0.01236,37.00000,27.00000,1197
31,129,0.01229,32.00000,32.00000,1132
31,145,0.01236,29.00000,35.00000,1107
31,161,0.01243,27.00000,37.00000,3378
31,177,0.01245,34.00000,30.00000,1161
31,193,0.01247,28.00000,36.00000,1068
31,209,0.01250,31.00000,33.00000,1148
31,225,0.01252,29.00000,35.00000,1108
31,241,0.01252,32.00000,32.00000,1156
31,257,0.01249,31.00000,33.00000,1147
31,273,0.01250,36.00000,28.00000,1165
31,289,0.01253,37.00000,27.00000,1196
31,305,0.01252,33.00000,31.00000,1152
31,321,0.01258,31.00000,33.00000,1150
31,337,0.01258,36.00000,28.00000,1165
31,353,0.01258,33.00000,31.00000,1146
31,369,0.01259,28.00000,36.00000,1054
31,385,0.01259,29.00000,35.00000,1100
32,1,0.01240,30.00000,34.00000,1124
32,17,0.01321,27.00000,37.00000,1072
32,33,0.01290,33.00000,31.00000,1163
32,49,0.01293,30.00000,34.00000,1093
32,65,0.01286,30.00000,34.00000,1092
32,81,0.01288,29.00000,35.00000,1110
32,97,0.01281,27.00000,37.00000,1071
32,113,0.01284,26.00000,38.00000,1033
32,129,0.01285,30.00000,34.00000,1096
32,145,0.01294,30.00000,34.00000,1093
32,161,0.01295,34.00000,30.00000,1166
32,177,0.01297,35.00000,29.00000,1168
32,193,0.01297,30.00000,34.00000,1093
32,209,0.01301,25.00000,39.00000,1012
32,225,0.01302,31.00000,33.00000,1141
32,241,0.01307,25.00000,39.00000,1008
32,257,0.01308,27.00000,37.00000,3595
32,273,0.01307,30.00000,34.00000,3623
32,289,0.01308,31.00000,33.00000,1140
32,305,0.01306,37.00000,27.00000,1190
32,321,0.01307,30.00000,34.00000,1089
32,337,0.01308,38.00000,26.00000,1230
32,353,0.01306,25.00000,39.00000,1011
32,369,0.01303,35.00000,29.00000,3715
32,385,0.01302,32.00000,32.00000,1151
33,1,0.01008,38.00000,26.00000,1220
33,17,0.01311,26.00000,38.00000,1030
33,33,0.01303,27.00000,37.00000,1071
33,49,0.01293,31.00000,33.00000,1146
33,65,0.01277,35.00000,29.00000,1169
33,81,0.01269,32.00000,32.00000,1156
33,97,0.01275,35.00000,29.00000,1173
33,113,0.01282,29.00000,35.00000,1115
33,129,0.01290,28.00000,36.00000,1071
33,145,0.01289,31.00000,33.00000,1144
33,161,0.01290,33.00000,31.00000,1163
33,177,0.01294,26.00000,38.00000,1029
33,193,0.01290,36.00000,28.00000,1164
33,209,0.01289,35.00000,29.00000,1173
33,225,0.01293,26.00000,38.00000,1025
33,241,0.01297,30.00000,34.00000,1088
33,257,0.01297,26.00000,38.00000,1026
33,273,0.01300,26.00000,38.00000,1029
33,289,0.01302,36.00000,28.00000,1162
33,305,0.01300,29.00000,35.00000,1112
33,321,0.01301,30.00000,34.00000,1093
33,337,0.01302,37.00000,27.00000,1194
33,353,0.01304,30.00000,34.00000,1091
33,369,0.01306,26.00000,38.00000,1029
33,385,0.01304,32.00000,32.00000,1156
34,1,0.01214,33.00000,31.00000,1149
34,17,0.01233,34.00000,30.00000,1169
34,33,0.01242,28.00000,36.00000,1070
34,49,0.01258,35.00000,29.00000,1169
34,65,0.01297,28.00000,36.00000,1070
34,81,0.01313,31.00000,33.00000,1149
34,97,0.01309,30.00000,34.00000,3592
34,113,0.01310,26.00000,38.00000,3531
34,129,0.01308,33.00000,31.00000,1159
34,145,0.01310,33.00000,31.00000,1168
34,161,0.01307,34.00000,30.00000,1165
34,177,0.01303,37.00000,27.00000,3721
34,193,0.01301,29.00000,35.00000,3618
34,209,0.01297,34.00000,30.00000,1160
34,225,0.01300,28.00000,36.00000,1064
34,241,0.01304,28.00000,36.00000,1070
34,257,0.01308,38.00000,26.00000,1228
34,273,0.01304,37.00000,27.00000,1197
34,289,0.01305,37.00000,27.00000,1200
34,305,0.01308,33.00000,31.00000,1152
34,321,0.01306,32.00000,32.00000,1150
34,337,0.01307,30.00000,34.00000,1087
34,353,0.01306,27.00000,37.00000,1071
34,369,0.01305,37.00000,27.00000,1193
34,385,0.01301,37.00000,27.00000,1197
35,1,0.01017,37.00000,27.00000,1208
35,17,0.01281,36.00000,28.00000,1161
35,33,0.01314,26.00000,38.00000,1024
35,49,0.01316,38.00000,26.00000,1222
35,65,0.01319,35.00000,29.00000,1171
35,81,0.01316,36.00000,28.00000,1162
35,97,0.01308,37.00000,27.00000,1199
35,113,0.01300,25.00000,39.00000,994
35,129,0.01300,30.00000,34.00000,1096
35,145,0.01303,32.00000,32.00000,1147
35,161,0.01305,26.00000,38.00000,1259
35,177,0.01310,35.00000,29.00000,1170
35,193,0.01308,27.00000,37.00000,1078
35,209,0.01312,30.00000,34.00000,1083
35,225,0.01308,36.00000,28.00000,1161
35,241,0.01308,30.00000,34.00000,1092
35,257,0.01307,30.00000,34.00000,1091
35,273,0.01304,37.00000,27.00000,1198
35,289,0.01305,26.00000,38.00000,1032
35,305,0.01308,32.00000,32.00000,1160
35,321,0.01310,27.00000,37.00000,1077
35,337,0.01310,25.00000,39.00000,1007
35,353,0.01309,35.00000,29.00000,1172
35,369,0.01309,33.00000,31.00000,1159
35,385,0.01309,35.00000,29.00000,1168
36,1,0.01285,30.00000,34.00000,1083
36,17,0.01330,29.00000,35.00000,1109
36,33,0.01301,35.00000,29.00000,1169
36,49,0.01311,34.00000,30.00000,3680
36,65,0.01304,32.00000,32.00000,3660
36,81,0.01298,28.00000,36.00000,1062
36,97,0.01301,26.00000,38.00000,2798
36,113,0.01309,27.00000,37.00000,1062
36,129,0.01314,36.00000,28.00000,1165
36,145,0.01319,30.00000,34.00000,1093
36,161,0.01320,26.00000,38.00000,1027
36,177,0.01319,28.00000,36.00000,1071
36,193,0.01319,36.00000,28.00000,1166
36,209,0.01322,32.00000,32.00000,1162
36,225,0.01322,37.00000,27.00000,1195
36,241,0.01318,32.00000,32.00000,1161
36,257,0.01319,36.00000,28.00000,2781
36,273,0.01317,35.00000,29.00000,1167
36,289,0.01319,28.00000,36.00000,1067
36,305,0.01320,35.00000,29.00000,1177
36,321,0.01322,36.00000,28.00000,3651
36,337,0.01327,33.00000,31.00000,3696
36,353,0.01332,28.00000,36.00000,2690
36,369,0.01332,28.00000,36.00000,1062
36,385,0.01330,34.00000,30.00000,1163
37,1,0.01098,36.00000,28.00000,1179
37,17,0.01309,34.00000,30.00000,1163
37,33,0.01352,29.00000,35.00000,1109
37,49,0.01355,36.00000,28.00000,1168
37,65,0.01351,37.00000,27.00000,1193
37,81,0.01343,33.00000,31.00000,1164
37,97,0.01350,27.00000,37.00000,1064
37,113,0.01358,32.00000,32.00000,1151
37,129,0.01360,34.00000,30.00000,1162
37,145,0.01358,33.00000,31.00000,1166
37,161,0.01354,28.00000,36.00000,1070
37,177,0.01352,37.00000,27.00000,1194
37,193,0.01360,26.00000,38.00000,1020
37,209,0.01365,30.00000,34.00000,1089
37,225,0.01369,31.00000,33.00000,1145
37,241,0.01369,30.00000,34.00000,1093
37,257,0.01373,25.00000,39.00000,1009
37,273,0.01369,30.00000,34.00000,1094
37,289,0.01370,32.00000,32.00000,1161
37,305,0.01373,30.00000,34.00000,1092
37,321,0.01374,29.00000,35.00000,2703
37,337,0.01375,34.00000,30.00000,1167
37,353,0.01376,36.00000,28.00000,1152
37,369,0.01379,35.00000,29.00000,1169
37,385,0.01380,25.00000,39.00000,1007
38,1,0.01197,38.00000,26.00000,1251
38,17,0.01362,30.00000,34.00000,1095
38,33,0.01376,26.00000,38.00000,1029
38,49,0.01395,25.00000,39.00000,3524
38,65,0.01398,26.00000,38.00000,1025
38,81,0.01386,33.00000,31.00000,1162
38,97,0.01400,34.00000,30.00000,1150
38,113,0.01387,33.00000,31.00000,1158
38,129,0.01383,25.00000,39.00000,1005
38,145,0.01380,33.00000,31.00000,1146
38,161,0.01382,29.00000,35.00000,1106
38,177,0.01385,32.00000,32.00000,1156
38,193,0.01385,37.00000,27.00000,1185
38,209,0.01388,28.00000,36.00000,1063
38,225,0.01387,35.00000,29.00000,1167
38,241,0.01389,27.00000,37.00000,1067
38,257,0.01392,30.00000,34.00000,1093
38,273,0.01394,32.00000,32.00000,1149
38,289,0.01396,35.00000,29.00000,1170
38,305,0.01395,37.00000,27.00000,1185
38,321,0.01399,28.00000,36.00000,1065
38,337,0.01397,37.00000,27.00000,1190
38,353,0.01399,31.00000,33.00000,1150
38,369,0.01399,28.00000,36.00000,1060
38,385,0.01398,34.00000,30.00000,1165
39,1,0.01424,31.00000,33.00000,1138
39,17,0.01398,31.00000,33.00000,1143
39,33,0.01397,29.00000,35.00000,1096
39,49,0.01393,30.00000,34.00000,1092
39,65,0.01402,29.00000,35.00000,1106
39,81,0.01405,37.00000,27.00000,2110
39,97,0.01413,30.00000,34.00000,1089
39,113,0.01399,38.00000,26.00000,1227
39,129,0.01406,34.00000,30.00000,1165
39,145,0.01412,31.00000,33.00000,1136
39,161,0.01414,37.00000,27.00000,1193
39,177,0.01416,32.00000,32.00000,3431
39,193,0.01422,37.00000,27.00000,1195
39,209,0.01422,33.00000,31.00000,1158
39,225,0.01421,31.00000,33.00000,1142
39,241,0.01421,34.00000,30.00000,1169
39,257,0.01421,37.00000,27.00000,1194
39,273,0.01426,30.00000,34.00000,1093
39,289,0.01427,35.00000,29.00000,1174
39,305,0.01431,27.00000,37.00000,1074
39,321,0.01431,37.00000,27.00000,1188
39,337,0.01436,35.00000,29.00000,1160
39,353,0.01437,25.00000,39.00000,1006
39,369,0.01434,27.00000,37.00000,1075
39,385,0.01434,34.00000,30.00000,1159
40,1,0.01565,28.00000,36.00000,1103
40,17,0.01373,29.00000,35.00000,1096
40,33,0.01397,37.00000,27.00000,1194
40,49,0.01413,37.00000,27.00000,1193
40,65,0.01429,29.00000,35.00000,1110
40,81,0.01439,38.00000,26.00000,1227
40,97,0.01439,27.00000,37.00000,1077
40,113,0.01443,30.00000,34.00000,1089
40,129,0.01452,33.00000,31.00000,1158
40,145,0.01455,31.00000,33.00000,1149
40,161,0.01456,34.00000,30.00000,1147
40,177,0.01464,29.00000,35.00000,1104
40,193,0.01462,32.00000,32.00000,1158
40,209,0.01462,32.00000,32.00000,1144
40,225,0.01456,27.00000,37.00000,1070
40,241,0.01457,32.00000,32.00000,1257
40,257,0.01461,36.00000,28.00000,1162
40,273,0.01465,26.00000,38.00000,3556
40,289,0.01473,29.00000,35.00000,1106
40,305,0.01475,29.00000,35.00000,1107
40,321,0.01475,31.00000,33.00000,1139
40,337,0.01474,27.00000,37.00000,1070
40,353,0.01473,28.00000,36.00000,1060
40,369,0.01473,29.00000,35.00000,1107
40,385,0.01477,38.00000,26.00000,1234
41,1,0.01754,27.00000,37.00000,1078
41,17,0.01506,36.00000,28.00000,1162
41,33,0.01483,26.00000,38.00000,3542
41,49,0.01498,27.00000,37.00000,1070
41,65,0.01489,32.00000,32.00000,1146
41,81,0.01492,37.00000,27.00000,1195
41,97,0.01497,29.00000,35.00000,1112
41,113,0.01511,33.00000,31.00000,1163
41,129,0.01505,26.00000,38.00000,1029
41,145,0.01500,27.00000,37.00000,1074
41,161,0.01501,37.00000,27.00000,1202
41,177,0.01501,36.00000,28.00000,1168
41,193,0.01503,30.00000,34.00000,1089
41,209,0.01503,38.00000,26.00000,1231
41,225,0.01503,37.00000,27.00000,1186
41,241,0.01502,30.00000,34.00000,1094
41,257,0.01510,34.00000,30.00000,1160
41,273,0.01510,30.00000,34.00000,1095
41,289,0.01509,35.00000,29.00000,1170
41,305,0.01510,36.00000,28.00000,1163
41,321,0.01511,30.00000,34.00000,3627
41,337,0.01514,35.00000,29.00000,1169
41,353,0.01514,27.00000,37.00000,1070
41,369,0.01510,35.00000,29.00000,3685
41,385,0.01511,29.00000,35.00000,3649
42,1,0.01430,32.00000,32.00000,1167
42,17,0.01431,32.00000,32.00000,1151
42,33,0.01465,36.00000,28.00000,1165
42,49,0.01481,34.00000,30.00000,1153
42,65,0.01497,33.00000,31.00000,1163
42,81,0.01495,36.00000,28.00000,1741
42,97,0.01502,36.00000,28.00000,1153
42,113,0.01496,33.00000,31.00000,1168
42,129,0.01504,37.00000,27.00000,1188
42,145,0.01508,30.00000,34.00000,1088
42,161,0.01509,26.00000,38.00000,1030
42,177,0.01509,29.00000,35.00000,3647
42,193,0.01514,31.00000,33.00000,1143
42,209,0.01520,30.00000,34.00000,1087
42,225,0.01523,26.00000,38.00000,1028
42,241,0.01526,28.00000,36.00000,1064
42,257,0.01530,30.00000,34.00000,1087
42,273,0.01529,30.00000,34.00000,2437
42,289,0.01529,31.00000,33.00000,1146
42,305,0.01533,28.00000,36.00000,3571
42,321,0.01532,34.00000,30.00000,1166
42,337,0.01534,25.00000,39.00000,3581
42,353,0.01537,27.00000,37.00000,1068
42,369,0.01533,30.00000,34.00000,1081
42,385,0.01534,37.00000,27.00000,1194
43,1,0.01534,32.00000,32.00000,1161
43,17,0.01530,33.00000,31.00000,1162
43,33,0.01520,32.00000,32.00000,1151
43,49,0.01517,27.00000,37.00000,1073
43,65,0.01533,31.00000,33.00000,1146
43,81,0.01536,28.00000,36.00000,1059
43,97,0.01534,37.00000,27.00000,1198
43,113,0.01538,28.00000,36.00000,1071
43,129,0.01548,38.00000,26.00000,1221
43,145,0.01554,36.00000,28.00000,1166
43,161,0.01555,30.00000,34.00000,1089
43,177,0.01551,26.00000,38.00000,1023
43,193,0.01546,37.00000,27.00000,1194
43,209,0.01549,34.00000,30.00000,1162
43,225,0.01551,34.00000,30.00000,1162
43,241,0.01551,35.00000,29.00000,1172
43,257,0.01553,31.00000,33.00000,1413
43,273,0.01553,32.00000,32.00000,1156
43,289,0.01556,27.00000,37.00000,3558
43,305,0.01557,30.00000,34.00000,1091
43,321,0.01555,34.00000,30.00000,3695
43,337,0.01554,37.00000,27.00000,1202
43,353,0.01552,37.00000,27.00000,1196
43,369,0.01549,38.00000,26.00000,1225
43,385,0.01549,37.00000,27.00000,3726
44,1,0.01486,32.00000,32.00000,1174
44,17,0.01511,34.00000,30.00000,1171
44,33,0.01498,29.00000,35.00000,1111
44,49,0.01512,26.00000,38.00000,1033
44,65,0.01510,34.00000,30.00000,1165
44,81,0.01519,36.00000,28.00000,1167
44,97,0.01518,33.00000,31.00000,1142
44,113,0.01515,29.00000,35.00000,1108
44,129,0.01514,37.00000,27.00000,1179
44,145,0.01520,28.00000,36.00000,1069
44,161,0.01515,37.00000,27.00000,1500
44,177,0.01518,28.00000,36.00000,1071
44,193,0.01522,31.00000,33.00000,1142
44,209,0.01522,33.00000,31.00000,1164
44,225,0.01525,31.00000,33.00000,1149
44,241,0.01524,29.00000,35.00000,1106
44,257,0.01527,38.00000,26.00000,3756
44,273,0.01529,36.00000,28.00000,1165
44,289,0.01531,28.00000,36.00000,2765
44,305,0.01533,29.00000,35.00000,1111
44,321,0.01533,31.00000,33.00000,2723
44,337,0.01534,34.00000,30.00000,1170
44,353,0.01534,26.00000,38.00000,3209
44,369,0.01533,26.00000,38.00000,1034
44,385,0.01537,29.00000,35.00000,1103
45,1,0.01411,34.00000,30.00000,1160
45,17,0.01495,29.00000,35.00000,1108
45,33,0.01495,35.00000,29.00000,1164
45,49,0.01512,32.00000,32.00000,1147
45,65,0.01505,27.00000,37.00000,1070
45,81,0.01512,32.00000,32.00000,1800
45,97,0.01513,28.00000,36.00000,1072
45,113,0.01519,36.00000,28.00000,2963
45,129,0.01521,28.00000,36.00000,1073
45,145,0.01529,26.00000,38.00000,1021
45,161,0.01536,28.00000,36.00000,1071
45,177,0.01535,28.00000,36.00000,1072
45,193,0.01537,34.00000,30.00000,1169
